4,5,7,10,13,16,1
3,6,9,13,36,37,32
8,13,14,18,24,38,25
15,25,32,33,36,38,40
12,15,25,31,39,40,26
1,4,8,10,18,33,15
6,7,12,22,30,33,36
12,25,29,32,38,43,35
6,8,14,27,36,42,28
1,6,21,34,36,39,29
6,16,17,27,33,41,42
6,9,15,19,39,42,34
1,12,14,26,34,41,6
2,7,9,28,38,39,26
3,10,12,26,38,42,4
1,11,33,34,35,38,29
2,6,7,9,19,23,21
1,11,21,25,34,36,28
3,6,15,21,42,43,11
10,12,13,29,35,39,33
2,8,31,38,40,42,41
22,24,29,31,32,34,40
4,8,23,29,34,35,15
1,16,24,28,40,42,33
2,16,19,20,24,36,27
4,5,26,30,34,42,27
9,15,17,21,23,42,24
3,15,21,29,30,35,39
6,11,19,28,30,43,32
1,11,37,38,39,42,26
6,12,25,36,38,41,18
4,5,24,29,33,35,40
3,18,19,20,37,38,9
5,6,12,14,30,38,29
20,22,28,29,32,41,14
3,4,7,8,22,33,18
1,18,21,31,37,41,20
8,15,21,24,35,38,22
4,6,14,17,23,33,26
11,21,30,31,36,37,23
1,4,10,14,24,26,29
12,13,19,23,28,35,31
19,21,31,39,42,43,29
7,13,14,33,39,43,29
1,4,15,18,25,28,36
1,10,19,23,26,34,27
2,3,10,16,26,27,23
3,5,16,23,31,43,39
2,14,22,23,35,43,31
7,11,17,27,32,40,18
