8,14,18,22,28,29,5
5,6,9,15,19,36,22
2,11,12,19,21,24,36
4,25,27,28,32,41,26
5,15,27,29,34,37,12
4,6,10,16,24,43,12
2,3,8,15,19,28,21
9,15,23,27,29,40,28
6,8,14,18,25,41,9
4,9,10,16,17,42,23
3,4,12,18,28,38,32
8,16,19,28,36,39,1
2,5,23,36,37,41,43
5,13,14,16,25,27,3
4,7,14,20,31,41,32
14,15,17,29,31,39,10
3,8,11,14,22,41,34
6,11,17,20,34,35,10
12,15,25,32,41,43,7
8,22,24,30,40,41,2
4,5,6,7,24,28,30
3,5,10,21,33,39,8
1,10,13,18,20,41,11
1,4,5,19,23,35,36
2,5,21,22,31,38,28
2,5,22,31,32,43,27
1,7,13,24,40,43,20
1,10,15,24,35,43,9
1,2,19,21,24,37,32
1,3,24,26,29,33,42
2,4,5,16,19,38,25
8,9,12,25,26,28,32
2,4,9,15,18,39,24
3,6,13,32,38,43,40
9,20,28,35,41,43,23
4,11,14,15,20,38,35
11,27,29,30,37,38,33
9,10,12,15,29,37,11
6,16,21,23,26,42,43
10,11,13,28,34,39,35
3,12,23,31,36,42,43
6,9,12,19,40,42,7
7,11,26,32,42,43,24
8,9,35,36,42,43,22
5,16,18,27,30,43,25
3,7,11,15,23,41,21
9,18,19,21,25,26,7
23,29,34,35,40,43,42
7,20,21,33,41,43,8
8,10,26,31,34,39,36
