5,13,20,28,30,32,16
6,26,34,37,42,43,13
4,11,23,27,35,42,15
7,9,10,19,28,33,36
5,11,20,25,26,32,6
14,16,19,29,32,37,24
2,11,19,21,28,38,25
11,12,17,23,29,43,37
8,26,27,29,35,43,6
5,10,16,17,32,37,36
1,12,14,16,20,29,4
2,7,28,39,42,43,41
6,12,13,34,38,42,41
4,13,18,27,30,39,34
11,13,27,37,41,42,40
2,11,29,36,40,42,17
5,9,25,27,28,33,10
3,9,21,34,35,42,4
12,17,26,30,33,40,8
11,21,25,34,35,36,15
1,10,25,27,31,40,3
3,17,20,32,36,43,4
1,3,5,8,20,39,30
8,9,16,27,30,33,19
7,8,21,24,34,42,1
21,22,24,30,31,43,19
1,4,9,23,30,36,5
3,12,20,33,35,41,34
8,12,19,24,30,36,42
6,15,16,19,38,41,23
6,8,13,17,18,20,28
9,12,19,21,39,40,16
10,13,15,18,25,38,20
1,7,20,28,34,38,16
3,20,21,30,34,35,23
3,7,9,31,38,43,29
10,13,26,27,30,36,6
5,8,16,24,32,33,22
5,17,19,22,41,42,4
3,10,15,22,27,40,23
21,22,24,26,28,30,38
2,11,18,27,30,33,14
4,19,26,40,42,43,9
6,7,20,24,28,43,11
3,6,15,18,23,27,38
6,19,21,31,38,41,40
1,5,8,14,19,21,4
1,19,31,33,35,43,29
6,8,12,17,18,24,35
2,6,16,23,32,35,37
