4,15,17,34,38,40,5
1,10,16,19,20,39,29
13,21,22,26,29,36,31
12,18,21,29,32,38,2
5,10,23,26,28,29,27
2,8,13,17,25,37,30
3,20,29,33,34,40,2
14,24,32,40,41,42,9
21,30,35,39,41,42,3
8,20,31,36,37,38,39
6,9,17,20,33,40,26
12,31,32,34,36,40,6
13,18,21,30,33,40,25
2,8,11,12,26,29,22
13,22,27,29,36,37,40
2,6,28,30,31,41,7
21,31,34,37,39,40,15
7,13,20,27,34,35,22
4,6,10,17,24,33,19
1,4,7,25,32,41,18
5,10,14,16,23,38,21
1,5,23,24,36,43,19
2,6,16,27,28,29,38
8,11,15,22,40,41,39
8,10,15,21,24,34,28
2,8,20,33,38,42,21
4,11,22,31,32,35,23
8,24,25,29,32,40,28
4,5,7,37,41,42,39
8,9,23,34,38,41,6
1,11,13,30,37,41,27
3,5,7,18,19,41,34
16,24,29,32,35,38,37
6,7,13,18,27,33,16
12,23,27,32,39,43,15
21,24,26,35,37,38,16
16,20,27,33,40,42,34
9,12,16,33,34,35,1
6,8,12,17,24,31,38
7,8,10,21,34,38,30
4,7,8,15,16,42,23
9,10,12,19,21,42,15
4,14,18,22,32,35,10
8,23,27,31,38,40,3
4,7,11,12,13,19,27
2,10,14,19,36,39,9
2,12,14,18,40,41,6
5,20,21,26,30,33,27
12,13,21,25,29,32,20
1,8,17,24,33,35,11
