2,13,23,24,25,33,36
10,24,26,33,36,42,28
1,3,10,27,34,41,22
2,17,29,37,38,39,5
3,4,6,19,23,24,42
20,24,27,29,34,35,43
10,13,19,28,33,39,15
2,17,24,26,34,43,32
5,6,8,20,22,25,13
8,14,17,25,36,41,23
2,0,0,2,2,2,3
2,19,24,25,32,42,8
7,13,17,21,24,26,12
12,19,21,26,40,41,20
1,3,7,34,39,40,33
2,9,10,15,24,36,13
3,10,25,26,27,31,5
4,21,32,35,42,43,15
5,10,11,12,21,37,41
1,2,14,16,22,28,4
2,14,20,23,37,43,30
12,14,17,20,24,30,39
11,24,29,36,37,42,13
6,7,25,26,33,36,19
1,24,28,33,35,42,27
4,13,17,19,30,43,24
1,7,25,26,38,41,31
16,18,19,34,35,36,6
4,8,13,18,21,23,22
4,7,9,12,20,28,3
2,27,28,33,38,40,30
4,5,15,32,33,43,13
3,5,12,16,38,42,6
2,20,30,38,39,40,4
2,4,16,21,22,40,9
3,7,17,18,30,36,33
3,11,24,25,37,40,14
2,5,6,20,33,38,22
11,17,23,28,34,41,4
1,7,20,31,41,42,28
12,22,24,33,35,42,36
12,21,35,36,40,43,39
2,4,8,10,22,33,28
11,20,24,25,30,37,14
3,14,24,29,30,42,21
2,5,11,20,21,32,13
2,9,12,13,14,22,10
10,12,25,29,32,41,40
6,19,20,26,34,38,4
24,25,26,27,34,36,3
