4,5,6,9,10,11,33
2,4,13,23,38,40,24
4,24,31,35,37,39,13
3,7,8,15,17,31,27
1,2,5,23,31,34,43
1,20,25,28,31,42,2
1,7,11,32,33,40,27
3,13,18,20,23,28,35
1,4,26,36,41,42,9
3,4,5,18,28,37,26
1,16,22,36,37,42,34
2,17,22,29,38,42,16
1,19,21,31,32,40,33
3,8,14,30,38,43,6
1,2,17,24,40,41,31
3,4,20,30,40,41,31
7,8,15,30,35,36,40
2,7,13,16,36,37,41
15,20,23,28,37,40,17
1,5,25,27,38,41,9
21,29,31,36,38,41,10
18,19,22,25,35,42,36
9,11,21,23,33,39,26
5,13,27,37,39,41,36
6,7,18,29,33,39,43
1,7,9,14,23,43,19
6,12,14,28,31,36,35
3,7,10,12,19,36,35
6,8,15,17,39,40,37
5,12,16,19,28,39,34
2,8,17,24,32,38,35
7,8,16,24,26,34,19
1,5,7,15,41,42,38
11,14,17,18,34,36,23
4,5,10,23,36,42,8
3,6,13,17,20,29,11
5,15,16,20,34,39,29
8,10,25,31,39,40,35
3,5,9,26,34,36,12
4,10,13,31,35,42,7
4,14,23,25,28,35,41
8,15,26,27,34,38,10
13,28,29,37,38,41,35
8,11,16,20,28,36,42
10,21,22,25,35,37,18
4,9,11,12,32,38,16
8,20,23,27,32,33,13
4,5,6,27,36,38,13
8,13,15,19,20,30,25
13,18,25,26,29,40,6
